batch_id,date,movie_cd,movie_nm,open_dt,day_offset,seat_sell_ratio_pct,seat_occupancy_pct,seat_cnt,sales_amt,sales_amt_acc,audi_cnt,audi_cnt_acc
r18_2025,20250910,20256202,노바디2,20250827,14,3.9,0.6,10936,4154000,520504100,429,58424
r18_2025,20250911,20256202,노바디2,20250827,15,2.6,0.3,5013,1295100,521799200,129,58553
r18_2025,20250912,20256202,노바디2,20250827,16,3.0,0.3,6758,2421000,524220200,205,58758
r18_2025,20250913,20256202,노바디2,20250827,17,3.5,0.3,7107,2679500,526899700,249,59007
r18_2025,20250914,20256202,노바디2,20250827,18,3.6,0.3,6707,2516900,529416600,243,59250
r18_2025,20250915,20256202,노바디2,20250827,19,2.2,0.3,5456,1150100,530566700,120,59370
r18_2025,20250916,20256202,노바디2,20250827,20,2.2,0.3,5214,1113500,531680200,115,59485
r18_2025,20250903,20256264,킬러들의 비행,20250903,0,4.2,0.2,3238,1266600,2625600,137,288
r18_2025,20250904,20256264,킬러들의 비행,20250903,1,3.6,0.2,3414,1177300,3802900,124,412
r18_2025,20250905,20256264,킬러들의 비행,20250903,2,4.8,0.1,2528,1326100,5129000,120,532
r18_2025,20250906,20256264,킬러들의 비행,20250903,3,3.5,0.1,2267,772400,5901400,80,612
r18_2025,20250907,20256264,킬러들의 비행,20250903,4,4.6,0.1,1504,663000,6564400,69,681
r18_2025,20250908,20256264,킬러들의 비행,20250903,5,3.0,0.1,1986,614700,7179100,59,740
r18_2025,20250909,20256264,킬러들의 비행,20250903,6,2.9,0.2,2872,859200,8038300,84,824
r18_2025,20250910,20256264,킬러들의 비행,20250903,7,29.5,0.0,183,721000,8759300,54,878
r18_2025,20250911,20256264,킬러들의 비행,20250903,8,58.3,0.0,120,886500,9645800,70,948
r18_2025,20250912,20256264,킬러들의 비행,20250903,9,2.2,0.0,91,26000,9671800,2,950
r18_2025,20250913,20256264,킬러들의 비행,20250903,10,1.7,0.0,59,13000,9684800,1,951
r18_2025,20250914,20256264,킬러들의 비행,20250903,11,3.4,0.0,59,26000,9710800,2,953
r18_2025,20250915,20256264,킬러들의 비행,20250903,12,1.7,0.0,59,7000,9717800,1,954
r18_2025,20250916,20256264,킬러들의 비행,20250903,13,67.2,0.0,174,1164000,10881800,117,1071
r18_2025,20250917,20256264,킬러들의 비행,20250903,14,13.7,0.1,1311,1080000,11961800,180,1251
r18_2025,20250918,20256264,킬러들의 비행,20250903,15,82.5,0.0,171,722000,12683800,141,1392
r18_2025,20250919,20256264,킬러들의 비행,20250903,16,38.2,0.0,89,204000,12887800,34,1426
r18_2025,20251105,20256320,부고니아,20251105,0,6.6,7.2,138328,85688870,104779870,9092,11191
r18_2025,20251106,20256320,부고니아,20251105,1,4.9,6.5,121381,56319600,161099470,5895,17086
r18_2025,20251107,20256320,부고니아,20251105,2,5.4,5.8,117524,63640500,224739970,6381,23467
r18_2025,20251108,20256320,부고니아,20251105,3,7.8,4.8,110705,89058770,313798740,8583,32050
r18_2025,20251109,20256320,부고니아,20251105,4,6.8,4.6,98457,71051750,384850490,6658,38708
r18_2025,20251110,20256320,부고니아,20251105,5,3.3,5.1,87824,28619620,413470110,2885,41593
r18_2025,20251111,20256320,부고니아,20251105,6,4.3,5.0,86167,35657000,449127110,3731,45324
r18_2025,20251112,20256320,부고니아,20251105,7,6.1,2.0,38744,22318900,471446010,2376,47700
r18_2025,20251113,20256320,부고니아,20251105,8,5.7,1.9,37242,20780400,492226410,2113,49813
r18_2025,20251114,20256320,부고니아,20251105,9,7.3,2.0,42194,30911500,523137910,3099,52912
r18_2025,20251115,20256320,부고니아,20251105,10,12.6,1.5,35639,48557680,571695590,4502,57414
r18_2025,20251116,20256320,부고니아,20251105,11,11.1,1.6,34160,39157660,610853250,3787,61201
r18_2025,20251117,20256320,부고니아,20251105,12,6.0,2.0,34830,20273600,631126850,2074,63275
r18_2025,20251118,20256320,부고니아,20251105,13,6.2,2.0,36468,22551400,653678250,2251,65526
r18_2025,20251119,20256320,부고니아,20251105,14,21.8,0.3,5708,12144500,665822750,1242,66768
r18_2025,20251120,20256320,부고니아,20251105,15,12.8,0.3,5570,6764200,672586950,712,67480
r18_2025,20251121,20256320,부고니아,20251105,16,9.3,0.3,5456,5406550,677993500,506,67986
r18_2025,20251122,20256320,부고니아,20251105,17,15.0,0.2,4951,7887600,685881100,742,68728
r18_2025,20251123,20256320,부고니아,20251105,18,16.7,0.2,4656,8097500,693978600,775,69503
r18_2025,20251124,20256320,부고니아,20251105,19,5.8,0.3,5309,3273600,697252200,309,69812
r18_2025,20251125,20256320,부고니아,20251105,20,6.5,0.4,5986,3952000,701204200,387,70199
r18_2025,20251015,20256684,웨폰,20251015,0,7.3,8.4,164661,113428620,116408620,12011,12309
r18_2025,20251016,20256684,웨폰,20251015,1,5.4,7.0,139460,71864640,188273260,7514,19823
r18_2025,20251017,20256684,웨폰,20251015,2,6.8,6.8,142384,97901690,286174950,9677,29500
r18_2025,20251018,20256684,웨폰,20251015,3,12.9,4.9,115369,155525330,441700280,14902,44402
r18_2025,20251019,20256684,웨폰,20251015,4,9.5,4.7,105321,105029910,546730190,10026,54428
r18_2025,20251020,20256684,웨폰,20251015,5,4.3,5.4,95600,40383400,587113590,4071,58499
r18_2025,20251021,20256684,웨폰,20251015,6,4.0,5.4,95031,37114700,624228290,3842,62341
r18_2025,20251022,20256684,웨폰,20251015,7,6.2,2.0,39765,19975400,644203690,2449,64790
r18_2025,20251023,20256684,웨폰,20251015,8,4.6,2.1,40731,18757800,662961490,1875,66665
r18_2025,20251024,20256684,웨폰,20251015,9,6.1,2.0,40704,26017400,688978890,2483,69148
r18_2025,20251025,20256684,웨폰,20251015,10,9.7,1.7,40948,41323460,730302350,3962,73110
r18_2025,20251026,20256684,웨폰,20251015,11,7.9,1.7,37676,31638980,761941330,2983,76093
r18_2025,20251027,20256684,웨폰,20251015,12,4.1,1.7,30109,12782300,774723630,1246,77339
r18_2025,20251028,20256684,웨폰,20251015,13,4.3,1.7,30876,13497340,788220970,1321,78660
r18_2025,20251029,20256684,웨폰,20251015,14,10.9,0.2,4170,3727200,791948170,456,79116
r18_2025,20251030,20256684,웨폰,20251015,15,7.1,0.2,3895,2643600,794591770,276,79392
r18_2025,20251031,20256684,웨폰,20251015,16,14.7,0.2,4592,6721900,801313670,673,80065
r18_2025,20251101,20256684,웨폰,20251015,17,11.6,0.2,4891,5731400,807045070,568,80633
r18_2025,20251102,20256684,웨폰,20251015,18,10.9,0.2,4060,4536100,811581170,443,81076
r18_2025,20251103,20256684,웨폰,20251015,19,5.1,0.2,3035,1567600,813148770,154,81230
r18_2025,20251104,20256684,웨폰,20251015,20,6.1,0.2,2804,1670600,814819370,170,81400
r18_2025,20251001,20257670,워킹맨,20251001,0,8.4,2.5,52983,28952200,28952200,4459,4459
r18_2025,20251002,20257670,워킹맨,20251001,1,5.7,2.2,48478,18996240,47948440,2751,7210
r18_2025,20251003,20257670,워킹맨,20251001,2,6.4,1.2,29994,16126450,64074890,1925,9135
r18_2025,20251004,20257670,워킹맨,20251001,3,6.3,1.0,26165,12936040,77010930,1640,10775
r18_2025,20251005,20257670,워킹맨,20251001,4,6.1,0.9,21960,11394450,88405380,1341,12116
r18_2025,20251006,20257670,워킹맨,20251001,5,8.3,0.8,19784,14244430,102649810,1647,13763
r18_2025,20251007,20257670,워킹맨,20251001,6,13.5,0.8,20694,20465600,123115410,2783,16546
r18_2025,20251008,20257670,워킹맨,20251001,7,7.9,0.5,13593,8803740,131919150,1078,17624
r18_2025,20251009,20257670,워킹맨,20251001,8,6.6,0.5,11682,6350000,138269150,765,18389
r18_2025,20251010,20257670,워킹맨,20251001,9,3.6,0.4,10345,3304000,141573150,369,18758
r18_2025,20251011,20257670,워킹맨,20251001,10,5.3,0.4,9081,4343750,145916900,478,19236
r18_2025,20251012,20257670,워킹맨,20251001,11,5.1,0.3,7661,3418800,149335700,391,19627
r18_2025,20251013,20257670,워킹맨,20251001,12,2.2,0.4,7364,1416200,150751900,159,19786
r18_2025,20251014,20257670,워킹맨,20251001,13,1.8,0.4,7476,1195960,151947860,132,19918
r18_2025,20251015,20257670,워킹맨,20251001,14,1.6,0.3,6356,850300,152798160,101,20019
r18_2025,20251016,20257670,워킹맨,20251001,15,1.6,0.2,4440,647100,153445260,73,20092
r18_2025,20251017,20257670,워킹맨,20251001,16,2.0,0.2,4817,962200,154407460,95,20187
r18_2025,20251018,20257670,워킹맨,20251001,17,2.4,0.2,4386,973900,155381360,103,20290
r18_2025,20251019,20257670,워킹맨,20251001,18,2.5,0.2,4638,1129640,156511000,118,20408
r18_2025,20251020,20257670,워킹맨,20251001,19,2.0,0.1,2307,402700,156913700,47,20455
r18_2025,20251021,20257670,워킹맨,20251001,20,2.2,0.2,3296,623900,157537600,71,20526
r18_2025,20260227,20257744,28년 후: 뼈의 사원,20260227,0,6.9,4.4,90438,66348480,68460480,6209,6401
r18_2025,20260228,20257744,28년 후: 뼈의 사원,20260227,1,10.6,3.2,72159,82634310,151094790,7664,14065
r18_2025,20260301,20257744,28년 후: 뼈의 사원,20260227,2,11.6,2.8,64905,79966140,231060930,7500,21565
r18_2025,20260302,20257744,28년 후: 뼈의 사원,20260227,3,9.2,2.5,54253,53104160,284165090,4978,26543
r18_2025,20260303,20257744,28년 후: 뼈의 사원,20260227,4,4.3,3.4,61963,26394760,310559850,2632,29175
r18_2025,20260304,20257744,28년 후: 뼈의 사원,20260227,5,4.7,1.7,30829,14836970,325396820,1435,30610
r18_2025,20260305,20257744,28년 후: 뼈의 사원,20260227,6,4.6,1.6,29093,13845300,339242120,1334,31944
r18_2025,20260306,20257744,28년 후: 뼈의 사원,20260227,7,6.7,1.0,20821,15442900,354685020,1394,33338
r18_2025,20260307,20257744,28년 후: 뼈의 사원,20260227,8,11.5,0.8,17821,23246710,377931730,2044,35382
r18_2025,20260308,20257744,28년 후: 뼈의 사원,20260227,9,8.9,0.8,17160,17033740,394965470,1521,36903
r18_2025,20260309,20257744,28년 후: 뼈의 사원,20260227,10,4.8,0.9,15509,7907800,402873270,739,37642
r18_2025,20260310,20257744,28년 후: 뼈의 사원,20260227,11,4.5,0.9,16442,7743500,410616770,734,38376
r18_2025,20260311,20257744,28년 후: 뼈의 사원,20260227,12,7.0,0.2,4576,3032000,413648770,319,38695
r18_2025,20260312,20257744,28년 후: 뼈의 사원,20260227,13,5.1,0.3,5155,2531200,416179970,264,38959
r18_2025,20260313,20257744,28년 후: 뼈의 사원,20260227,14,7.3,0.2,4542,3492470,419672440,331,39290
r18_2025,20260314,20257744,28년 후: 뼈의 사원,20260227,15,13.3,0.2,3886,5306400,424978840,516,39806
r18_2025,20260315,20257744,28년 후: 뼈의 사원,20260227,16,11.1,0.2,3220,3747700,428726540,356,40162
r18_2025,20260316,20257744,28년 후: 뼈의 사원,20260227,17,5.0,0.2,3658,1756100,430482640,183,40345
r18_2025,20260317,20257744,28년 후: 뼈의 사원,20260227,18,5.7,0.2,4192,2429800,432912440,239,40584
r18_2025,20260318,20257744,28년 후: 뼈의 사원,20260227,19,2.2,0.0,810,166300,433078740,18,40602
r18_2025,20260319,20257744,28년 후: 뼈의 사원,20260227,20,4.5,0.0,816,327000,433405740,37,40639
r18_2025,20251029,20257795,베이비걸,20251029,0,11.1,2.7,52896,38626190,43968190,5865,6419
r18_2025,20251030,20257795,베이비걸,20251029,1,4.5,2.4,45037,16053700,60021890,2008,8427
r18_2025,20251031,20257795,베이비걸,20251029,2,3.3,2.2,44396,13050300,73072190,1480,9907
r18_2025,20251101,20257795,베이비걸,20251029,3,5.5,1.8,41166,21386540,94458730,2267,12174
r18_2025,20251102,20257795,베이비걸,20251029,4,4.7,1.7,36501,16360950,110819680,1699,13873
r18_2025,20251103,20257795,베이비걸,20251029,5,2.4,1.9,33320,7019550,117839230,805,14678
r18_2025,20251104,20257795,베이비걸,20251029,6,3.7,2.1,35671,8371200,126210430,1318,15996
r18_2025,20251105,20257795,베이비걸,20251029,7,6.4,0.9,17121,6470400,132680830,1089,17085
r18_2025,20251106,20257795,베이비걸,20251029,8,3.1,0.8,14337,3360500,136041330,450,17535
r18_2025,20251107,20257795,베이비걸,20251029,9,3.1,0.8,15626,4144000,140185330,484,18019
r18_2025,20251108,20257795,베이비걸,20251029,10,5.2,0.8,17329,7535600,147720930,892,18911
r18_2025,20251109,20257795,베이비걸,20251029,11,4.4,0.7,15417,5876450,153597380,679,19590
r18_2025,20251110,20257795,베이비걸,20251029,12,3.5,0.8,13254,3014200,156611580,465,20055
r18_2025,20251111,20257795,베이비걸,20251029,13,2.7,0.6,10986,2311000,158922580,291,20346
r18_2025,20251112,20257795,베이비걸,20251029,14,5.7,0.5,9210,3006600,161929180,520,20866
r18_2025,20251113,20257795,베이비걸,20251029,15,3.5,0.4,7778,1757600,163686780,273,21139
r18_2025,20251114,20257795,베이비걸,20251029,16,3.2,0.4,8713,2022040,165708820,275,21414
r18_2025,20251115,20257795,베이비걸,20251029,17,3.7,0.4,8363,2286400,167995220,310,21724
r18_2025,20251116,20257795,베이비걸,20251029,18,3.6,0.3,6853,1778800,169774020,244,21968
r18_2025,20251117,20257795,베이비걸,20251029,19,4.6,0.4,7188,1777900,171551920,333,22301
r18_2025,20251118,20257795,베이비걸,20251029,20,2.1,0.3,5360,1063900,172615820,112,22413
r18_2025,20251022,20258285,프랑켄슈타인,20251022,0,15.1,0.8,15534,17772000,19698000,2345,2559
r18_2025,20251023,20258285,프랑켄슈타인,20251022,1,7.5,0.8,16201,12042000,31740000,1209,3768
r18_2025,20251024,20258285,프랑켄슈타인,20251022,2,8.9,0.9,17773,16623290,48363290,1579,5347
r18_2025,20251025,20258285,프랑켄슈타인,20251022,3,12.9,0.9,20710,28196980,76560270,2675,8022
r18_2025,20251026,20258285,프랑켄슈타인,20251022,4,11.5,0.8,18665,22726400,99286670,2148,10170
r18_2025,20251027,20258285,프랑켄슈타인,20251022,5,6.8,1.0,18342,12391700,111678370,1242,11412
r18_2025,20251028,20258285,프랑켄슈타인,20251022,6,7.2,1.0,18709,13368100,125046470,1346,12758
r18_2025,20251029,20258285,프랑켄슈타인,20251022,7,23.0,0.5,10097,17810200,142856670,2326,15084
r18_2025,20251030,20258285,프랑켄슈타인,20251022,8,9.7,0.6,10367,9945500,152802170,1002,16086
r18_2025,20251031,20258285,프랑켄슈타인,20251022,9,13.2,0.5,10385,14481140,167283310,1370,17456
r18_2025,20251101,20258285,프랑켄슈타인,20251022,10,17.3,0.5,12216,22286190,189569500,2108,19564
r18_2025,20251102,20258285,프랑켄슈타인,20251022,11,16.1,0.5,11073,18750940,208320440,1781,21345
r18_2025,20251103,20258285,프랑켄슈타인,20251022,12,9.5,0.6,10389,9954400,218274840,983,22328
r18_2025,20251104,20258285,프랑켄슈타인,20251022,13,11.0,0.6,10899,11965250,230240090,1198,23526
r18_2025,20251105,20258285,프랑켄슈타인,20251022,14,14.9,0.1,1098,1397000,231637090,164,23690
r18_2025,20251106,20258285,프랑켄슈타인,20251022,15,19.1,0.1,2035,3675700,235312790,388,24078
r18_2025,20251109,20258285,프랑켄슈타인,20251022,18,94.8,0.0,58,646000,235958790,55,24133
r18_2025,20251111,20258285,프랑켄슈타인,20251022,20,8.7,0.0,92,56000,236014790,8,24141
r18_2025,20260304,20258444,브라이드!,20260304,0,8.2,4.9,91745,72509440,77065440,7478,7746
r18_2025,20260305,20258444,브라이드!,20260304,1,4.1,4.5,82131,32473430,109538870,3357,11103
r18_2025,20260306,20258444,브라이드!,20260304,2,3.7,4.0,79531,30563140,140102010,2957,14060
r18_2025,20260307,20258444,브라이드!,20260304,3,4.9,2.8,61571,35145800,175247810,3040,17100
r18_2025,20260308,20258444,브라이드!,20260304,4,4.0,2.6,55013,24900000,200147810,2225,19325
r18_2025,20260309,20258444,브라이드!,20260304,5,2.5,3.0,52239,12243470,212391280,1286,20611
r18_2025,20260310,20258444,브라이드!,20260304,6,3.1,3.3,58983,16205710,228596990,1844,22455
r18_2025,20260311,20258444,브라이드!,20260304,7,1.6,1.0,18537,3085800,231682790,293,22748
r18_2025,20260312,20258444,브라이드!,20260304,8,1.5,0.9,16640,2517700,234200490,243,22991
r18_2025,20260313,20258444,브라이드!,20260304,9,2.0,0.8,16775,3781200,237981690,335,23326
r18_2025,20260314,20258444,브라이드!,20260304,10,2.2,0.7,15467,4271100,242252790,338,23664
r18_2025,20260315,20258444,브라이드!,20260304,11,2.0,0.6,12890,3188600,245441390,259,23923
r18_2025,20260316,20258444,브라이드!,20260304,12,1.1,1.0,17802,2364700,247806090,202,24125
r18_2025,20260317,20258444,브라이드!,20260304,13,1.2,1.2,21607,3188500,250994590,267,24392
r18_2025,20260318,20258444,브라이드!,20260304,14,8.3,0.0,48,28000,251022590,4,24396
r18_2025,20260319,20258444,브라이드!,20260304,15,2.4,0.0,413,61000,251083590,10,24406
r18_2025,20260320,20258444,브라이드!,20260304,16,2.0,0.0,49,8000,251091590,1,24407
r18_2025,20260321,20258444,브라이드!,20260304,17,2.1,0.0,47,7000,251098590,1,24408
r18_2025,20260322,20258444,브라이드!,20260304,18,6.3,0.0,96,45000,251143590,6,24414
r18_2025,20260323,20258444,브라이드!,20260304,19,2.0,0.0,494,71000,251214590,10,24424
r18_2025,20260324,20258444,브라이드!,20260304,20,2.1,0.0,48,7000,251221590,1,24425
r18_2025,20260527,20258837,뒷자리에 태워줘,20260527,0,8.5,1.2,24079,19684900,36459100,2045,3674
r18_2025,20260528,20258837,뒷자리에 태워줘,20260527,1,7.4,1.1,22003,14032650,50491750,1634,5308
r18_2025,20260529,20258837,뒷자리에 태워줘,20260527,2,7.9,1.0,21733,18367900,68859650,1715,7023
r18_2025,20260530,20258837,뒷자리에 태워줘,20260527,3,11.9,0.8,18852,22341950,91201600,2243,9266
r18_2025,20260531,20258837,뒷자리에 태워줘,20260527,4,11.1,0.8,17593,18889700,110091300,1956,11222
r18_2025,20260601,20258837,뒷자리에 태워줘,20260527,5,4.0,1.0,19235,7759800,117851100,760,11982
r18_2025,20260602,20258837,뒷자리에 태워줘,20260527,6,4.1,1.0,19357,8294450,126145550,794,12776
r18_2025,20260603,20258837,뒷자리에 태워줘,20260527,7,16.0,0.4,8373,11633150,137778700,1342,14118
r18_2025,20260604,20258837,뒷자리에 태워줘,20260527,8,14.2,0.4,8512,7614850,145393550,1205,15323
r18_2025,20260605,20258837,뒷자리에 태워줘,20260527,9,9.7,0.4,9317,7068950,152462500,905,16228
r18_2025,20260606,20258837,뒷자리에 태워줘,20260527,10,12.2,0.3,7484,9133700,161596200,911,17139
r18_2025,20260607,20258837,뒷자리에 태워줘,20260527,11,13.6,0.3,7089,8208950,169805150,964,18103
r18_2025,20260608,20258837,뒷자리에 태워줘,20260527,12,2.8,0.4,7111,1880050,171685200,196,18299
r18_2025,20260609,20258837,뒷자리에 태워줘,20260527,13,4.1,0.4,7449,3400150,175085350,304,18603
r18_2025,20260610,20258837,뒷자리에 태워줘,20260527,14,20.5,0.2,3431,4092550,179177900,704,19307
r18_2025,20260611,20258837,뒷자리에 태워줘,20260527,15,24.5,0.2,3639,5106300,184284200,892,20199
r18_2025,20260612,20258837,뒷자리에 태워줘,20260527,16,16.0,0.2,3211,3879250,188163450,512,20711
r18_2025,20260613,20258837,뒷자리에 태워줘,20260527,17,23.4,0.2,3452,7248350,195411800,806,21517
r18_2025,20260614,20258837,뒷자리에 태워줘,20260527,18,23.8,0.2,3200,6095850,201507650,762,22279
r18_2025,20260615,20258837,뒷자리에 태워줘,20260527,19,5.4,0.2,2883,1604850,203112500,156,22435
r18_2025,20260616,20258837,뒷자리에 태워줘,20260527,20,3.8,0.2,3148,1094700,204207200,121,22556
r18_2025,20260128,20258885,프라이메이트,20260128,0,7.4,5.5,107641,62291300,75534300,7922,9389
r18_2025,20260129,20258885,프라이메이트,20260128,1,5.0,5.3,98706,45634100,121168400,4927,14316
r18_2025,20260130,20258885,프라이메이트,20260128,2,5.0,4.9,96540,45854400,167022800,4862,19178
r18_2025,20260131,20258885,프라이메이트,20260128,3,6.8,3.9,87114,58397340,225420140,5889,25067
r18_2025,20260201,20258885,프라이메이트,20260128,4,5.5,3.8,78255,43739110,269159250,4278,29345
r18_2025,20260202,20258885,프라이메이트,20260128,5,3.6,3.8,64498,22256000,291415250,2292,31637
r18_2025,20260203,20258885,프라이메이트,20260128,6,4.6,3.8,66189,27799870,319215120,3057,34694
r18_2025,20260204,20258885,프라이메이트,20260128,7,4.3,0.5,10391,4820600,324035720,443,35137
r18_2025,20260205,20258885,프라이메이트,20260128,8,3.8,0.4,8727,3589100,327624820,328,35465
r18_2025,20260206,20258885,프라이메이트,20260128,9,3.6,0.5,11318,4746400,332371220,412,35877
r18_2025,20260207,20258885,프라이메이트,20260128,10,7.5,0.3,6204,5104200,337475420,466,36343
r18_2025,20260208,20258885,프라이메이트,20260128,11,5.6,0.2,5165,3267200,340742620,287,36630
r18_2025,20260209,20258885,프라이메이트,20260128,12,5.2,0.3,5833,3505300,344247920,305,36935
r18_2025,20260210,20258885,프라이메이트,20260128,13,5.2,0.3,6204,3485900,347733820,320,37255
r18_2025,20260211,20258885,프라이메이트,20260128,14,0.7,0.0,142,6000,347739820,1,37256
r18_2025,20260214,20258885,프라이메이트,20260128,17,5.6,0.0,142,48000,347787820,8,37264
r18_2025,20260215,20258885,프라이메이트,20260128,18,2.1,0.0,142,21000,347808820,3,37267
r18_2025,20260401,20262101,킬 빌: 더 홀 블러디 어페어,20260401,0,18.6,0.9,15711,57152400,71886700,2923,3733
r18_2025,20260402,20262101,킬 빌: 더 홀 블러디 어페어,20260401,1,7.2,0.9,14627,20604300,92491000,1047,4780
r18_2025,20260403,20262101,킬 빌: 더 홀 블러디 어페어,20260401,2,6.9,0.8,14758,20272900,112763900,1020,5800
r18_2025,20260404,20262101,킬 빌: 더 홀 블러디 어페어,20260401,3,22.7,0.8,15327,72035500,184799400,3479,9279
r18_2025,20260405,20262101,킬 빌: 더 홀 블러디 어페어,20260401,4,13.8,0.8,15022,44059700,228859100,2079,11358
r18_2025,20260406,20262101,킬 빌: 더 홀 블러디 어페어,20260401,5,6.7,0.9,14702,18160000,247019100,983,12341
r18_2025,20260407,20262101,킬 빌: 더 홀 블러디 어페어,20260401,6,5.9,0.9,13962,15411700,262430800,829,13170
r18_2025,20260408,20262101,킬 빌: 더 홀 블러디 어페어,20260401,7,4.9,0.4,7920,7454900,269885700,386,13556
r18_2025,20260409,20262101,킬 빌: 더 홀 블러디 어페어,20260401,8,4.4,0.4,8006,6644200,276529900,351,13907
r18_2025,20260410,20262101,킬 빌: 더 홀 블러디 어페어,20260401,9,5.1,0.4,8255,7939500,284469400,418,14325
r18_2025,20260411,20262101,킬 빌: 더 홀 블러디 어페어,20260401,10,17.1,0.4,8060,27214900,311684300,1379,15704
r18_2025,20260412,20262101,킬 빌: 더 홀 블러디 어페어,20260401,11,10.8,0.4,7528,17034800,328719100,813,16517
r18_2025,20260413,20262101,킬 빌: 더 홀 블러디 어페어,20260401,12,6.7,0.4,6930,8416700,337135800,464,16981
r18_2025,20260414,20262101,킬 빌: 더 홀 블러디 어페어,20260401,13,5.9,0.4,6789,7206500,344342300,399,17380
r18_2025,20260415,20262101,킬 빌: 더 홀 블러디 어페어,20260401,14,3.7,0.2,3135,2260600,346602900,117,17497
r18_2025,20260416,20262101,킬 빌: 더 홀 블러디 어페어,20260401,15,3.0,0.2,3150,1833000,348435900,95,17592
r18_2025,20260417,20262101,킬 빌: 더 홀 블러디 어페어,20260401,16,5.2,0.2,2835,2800000,351235900,146,17738
r18_2025,20260418,20262101,킬 빌: 더 홀 블러디 어페어,20260401,17,11.4,0.1,2658,6730600,357966500,302,18040
r18_2025,20260419,20262101,킬 빌: 더 홀 블러디 어페어,20260401,18,6.1,0.2,3109,3786900,361753400,190,18230
r18_2025,20260420,20262101,킬 빌: 더 홀 블러디 어페어,20260401,19,3.2,0.2,2980,1778500,363531900,94,18324
r18_2025,20260421,20262101,킬 빌: 더 홀 블러디 어페어,20260401,20,3.1,0.2,3063,1800300,365332200,94,18418
r18_2025,20260417,20262639,노멀,20260417,0,7.4,1.6,31806,17046850,20789350,2366,2898
r18_2025,20260418,20262639,노멀,20260417,1,8.7,1.3,28395,17827450,38616800,2471,5369
r18_2025,20260419,20262639,노멀,20260417,2,8.7,1.2,25074,15617250,54234050,2183,7552
r18_2025,20260420,20262639,노멀,20260417,3,3.7,1.5,25830,6923650,61157700,965,8517
r18_2025,20260421,20262639,노멀,20260417,4,6.7,1.7,28696,11581600,72739300,1922,10439
r18_2025,20260422,20262639,노멀,20260417,5,11.2,0.8,14726,9390800,82130100,1644,12083
r18_2025,20260423,20262639,노멀,20260417,6,12.4,0.8,14069,9932100,92062200,1744,13827
r18_2025,20260424,20262639,노멀,20260417,7,19.7,0.4,9027,9612600,101674800,1775,15602
r18_2025,20260425,20262639,노멀,20260417,8,6.2,0.4,8471,3962600,105637400,529,16131
r18_2025,20260426,20262639,노멀,20260417,9,6.4,0.4,7478,3584800,109222200,478,16609
r18_2025,20260427,20262639,노멀,20260417,10,3.3,0.6,9680,2091900,111314100,319,16928
r18_2025,20260428,20262639,노멀,20260417,11,5.9,0.5,9679,3442400,114756500,571,17499
r18_2025,20260429,20262639,노멀,20260417,12,19.8,0.2,3047,3259000,118015500,602,18101
r18_2025,20260430,20262639,노멀,20260417,13,31.3,0.1,2980,4968900,122984400,932,19033
r18_2025,20260501,20262639,노멀,20260417,14,23.2,0.1,1731,2115200,125099600,402,19435
r18_2025,20260502,20262639,노멀,20260417,15,13.7,0.0,1063,1023800,126123400,146,19581
r18_2025,20260503,20262639,노멀,20260417,16,6.8,0.0,1130,556600,126680000,77,19658
r18_2025,20260504,20262639,노멀,20260417,17,3.0,0.1,1681,381000,127061000,50,19708
r18_2025,20260505,20262639,노멀,20260417,18,1.7,0.0,1049,162000,127223000,18,19726
r18_2025,20260506,20262639,노멀,20260417,19,6.4,0.0,803,277500,127500500,51,19777
r18_2025,20260507,20262639,노멀,20260417,20,10.7,0.1,1226,708000,128208500,131,19908
r18_2025,20260422,20262657,리 크로닌의 미이라,20260422,0,8.3,4.1,76521,65681090,78486090,6378,7652
r18_2025,20260423,20262657,리 크로닌의 미이라,20260422,1,6.2,3.9,71438,46734280,125220370,4459,12111
r18_2025,20260424,20262657,리 크로닌의 미이라,20260422,2,6.7,3.6,72420,55164170,180384540,4854,16965
r18_2025,20260425,20262657,리 크로닌의 미이라,20260422,3,11.3,2.6,57663,72656260,253040800,6491,23456
r18_2025,20260426,20262657,리 크로닌의 미이라,20260422,4,8.7,2.5,54286,53875420,306916220,4731,28187
r18_2025,20260427,20262657,리 크로닌의 미이라,20260422,5,5.0,3.2,55557,29366870,336283090,2758,30945
r18_2025,20260428,20262657,리 크로닌의 미이라,20260422,6,5.1,3.0,54430,29566140,365849230,2746,33691
r18_2025,20260429,20262657,리 크로닌의 미이라,20260422,7,8.9,0.2,3149,2385050,368234280,279,33970
r18_2025,20260430,20262657,리 크로닌의 미이라,20260422,8,9.7,0.2,4201,4249850,372484130,409,34379
r18_2025,20260501,20262657,리 크로닌의 미이라,20260422,9,17.1,0.1,2537,4572900,377057030,433,34812
r18_2025,20260502,20262657,리 크로닌의 미이라,20260422,10,16.1,0.1,2611,4596200,381653230,421,35233
r18_2025,20260503,20262657,리 크로닌의 미이라,20260422,11,11.4,0.1,2957,3545050,385198280,336,35569
r18_2025,20260504,20262657,리 크로닌의 미이라,20260422,12,11.9,0.1,2935,3580300,388778580,349,35918
r18_2025,20260505,20262657,리 크로닌의 미이라,20260422,13,14.2,0.1,2668,4189450,392968030,379,36297
